Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,types_de_sols
Fatick,Sorgho,2006,25205,534.0,35900.0,18.99,Sableux
Fatick,Sorgho,2006,25205,534.0,35900.0,17.75,Sableux
Fatick,Mil,2006,20993,534.0,35900.0,16.75,Sableux
Fatick,Mil,2006,20993,534.0,35900.0,20.17,Argileux
Fatick,Mil,2006,20993,534.0,35900.0,12.51,Sableux
Fatick,Mil,2006,20993,534.0,35900.0,13.99,Limoneux
Fatick,Mil,2006,20993,534.0,35900.0,18.99,Sableux
Fatick,Mil,2006,20993,534.0,35900.0,17.75,Sableux
Fatick,Manioc,2006,278748,534.0,35900.0,16.75,Limoneux
Fatick,Manioc,2006,278748,534.0,35900.0,20.17,Argileux
Fatick,Manioc,2006,278748,534.0,35900.0,12.51,Sableux
Fatick,Manioc,2006,278748,534.0,35900.0,13.99,Sableux
Fatick,Manioc,2006,278748,534.0,35900.0,18.99,Limoneux
Fatick,Manioc,2006,278748,534.0,35900.0,17.75,Argileux
Fatick,Arachide,2006,20213,534.0,35900.0,16.75,Argileux
Fatick,Arachide,2006,20213,534.0,35900.0,20.17,Sableux
Fatick,Arachide,2006,20213,534.0,35900.0,12.51,Limoneux
Fatick,Arachide,2006,20213,534.0,35900.0,13.99,Argileux
Fatick,Arachide,2006,20213,534.0,35900.0,18.99,Argileux
Fatick,Arachide,2006,20213,534.0,35900.0,17.75,Argileux
Fatick,Mais,2007,49103,534.0,32446.25,17.49,Sableux
Fatick,Mais,2007,49103,534.0,32446.25,20.31,Limoneux
Fatick,Mais,2007,49103,534.0,32446.25,12.83,Sableux
Fatick,Mais,2007,49103,534.0,32446.25,14.99,Sableux
Fatick,Mais,2007,49103,534.0,32446.25,18.84,Limoneux
Fatick,Mais,2007,49103,534.0,32446.25,18.02,Sableux
Fatick,Pattate,2007,355463,534.0,32446.25,17.49,Limoneux
Fatick,Pattate,2007,355463,534.0,32446.25,20.31,Argileux
Fatick,Pattate,2007,355463,534.0,32446.25,12.83,Argileux
Fatick,Pattate,2007,355463,534.0,32446.25,14.99,Argileux
Fatick,Pattate,2007,355463,534.0,32446.25,18.84,Argileux
Fatick,Pattate,2007,355463,534.0,32446.25,18.02,Argileux
Fatick,Rice,2007,82609,534.0,32446.25,17.49,Argileux
Fatick,Rice,2007,82609,534.0,32446.25,20.31,Argileux
Fatick,Rice,2007,82609,534.0,32446.25,12.83,Sableux
Fatick,Rice,2007,82609,534.0,32446.25,14.99,Sableux
Fatick,Rice,2007,82609,534.0,32446.25,18.84,Limoneux
Fatick,Rice,2007,82609,534.0,32446.25,18.02,Argileux
Fatick,Sorgho,2007,20918,534.0,32446.25,17.49,Limoneux
Fatick,Sorgho,2007,20918,534.0,32446.25,20.31,Limoneux
Fatick,Sorgho,2007,20918,534.0,32446.25,12.83,Argileux
Fatick,Sorgho,2007,20918,534.0,32446.25,14.99,Argileux
Fatick,Sorgho,2007,20918,534.0,32446.25,18.84,Sableux
Fatick,Sorgho,2007,20918,534.0,32446.25,18.02,Sableux
Fatick,Mil,2007,19730,534.0,32446.25,17.49,Argileux
Fatick,Mil,2007,19730,534.0,32446.25,20.31,Argileux
Fatick,Mil,2007,19730,534.0,32446.25,12.83,Limoneux
Fatick,Mil,2007,19730,534.0,32446.25,14.99,Limoneux
Fatick,Mil,2007,19730,534.0,32446.25,18.84,Sableux
Fatick,Mil,2007,19730,534.0,32446.25,18.02,Sableux
Fatick,Manioc,2007,346237,534.0,32446.25,17.49,Argileux
Fatick,Manioc,2007,346237,534.0,32446.25,20.31,Limoneux
Fatick,Manioc,2007,346237,534.0,32446.25,12.83,Limoneux
Fatick,Manioc,2007,346237,534.0,32446.25,14.99,Limoneux
Fatick,Manioc,2007,346237,534.0,32446.25,18.84,Sableux
Fatick,Manioc,2007,346237,534.0,32446.25,18.02,Sableux
Fatick,Arachide,2007,9173,534.0,32446.25,17.49,Sableux
Fatick,Arachide,2007,9173,534.0,32446.25,20.31,Argileux
Fatick,Arachide,2007,9173,534.0,32446.25,12.83,Sableux
Fatick,Arachide,2007,9173,534.0,32446.25,14.99,Argileux
Fatick,Arachide,2007,9173,534.0,32446.25,18.84,Argileux
Fatick,Arachide,2007,9173,534.0,32446.25,18.02,Sableux
Fatick,Mais,2008,56912,534.0,42935.38,16.7,Argileux
Fatick,Mais,2008,56912,534.0,42935.38,19.79,Sableux
Fatick,Mais,2008,56912,534.0,42935.38,12.0,Argileux
Fatick,Mais,2008,56912,534.0,42935.38,14.11,Limoneux
Fatick,Mais,2008,56912,534.0,42935.38,18.78,Argileux
Fatick,Mais,2008,56912,534.0,42935.38,17.32,Sableux
Fatick,Pattate,2008,381224,534.0,42935.38,16.7,Argileux
Fatick,Pattate,2008,381224,534.0,42935.38,19.79,Sableux
Fatick,Pattate,2008,381224,534.0,42935.38,12.0,Argileux
Fatick,Pattate,2008,381224,534.0,42935.38,14.11,Limoneux
Fatick,Pattate,2008,381224,534.0,42935.38,18.78,Argileux
Fatick,Pattate,2008,381224,534.0,42935.38,17.32,Sableux
Fatick,Rice,2008,75988,534.0,42935.38,16.7,Sableux
Fatick,Rice,2008,75988,534.0,42935.38,19.79,Limoneux
Fatick,Rice,2008,75988,534.0,42935.38,12.0,Sableux
Fatick,Rice,2008,75988,534.0,42935.38,14.11,Limoneux
Fatick,Rice,2008,75988,534.0,42935.38,18.78,Sableux
Fatick,Rice,2008,75988,534.0,42935.38,17.32,Limoneux
Fatick,Sorgho,2008,40252,534.0,42935.38,16.7,Argileux
Fatick,Sorgho,2008,40252,534.0,42935.38,19.79,Argileux
Fatick,Sorgho,2008,40252,534.0,42935.38,12.0,Argileux
Fatick,Sorgho,2008,40252,534.0,42935.38,14.11,Sableux
Fatick,Sorgho,2008,40252,534.0,42935.38,18.78,Argileux
Fatick,Sorgho,2008,40252,534.0,42935.38,17.32,Limoneux
Fatick,Mil,2008,23289,534.0,42935.38,16.7,Limoneux
Fatick,Mil,2008,23289,534.0,42935.38,19.79,Argileux
Fatick,Mil,2008,23289,534.0,42935.38,12.0,Argileux
Fatick,Mil,2008,23289,534.0,42935.38,14.11,Argileux
Fatick,Mil,2008,23289,534.0,42935.38,18.78,Limoneux
Fatick,Mil,2008,23289,534.0,42935.38,17.32,Limoneux
Fatick,Manioc,2008,266530,534.0,42935.38,16.7,Argileux
Fatick,Manioc,2008,266530,534.0,42935.38,19.79,Sableux
Fatick,Manioc,2008,266530,534.0,42935.38,12.0,Sableux
Fatick,Manioc,2008,266530,534.0,42935.38,14.11,Argileux
Fatick,Manioc,2008,266530,534.0,42935.38,18.78,Limoneux
Fatick,Manioc,2008,266530,534.0,42935.38,17.32,Argileux
Fatick,Arachide,2008,10788,534.0,42935.38,16.7,Sableux
Fatick,Arachide,2008,10788,534.0,42935.38,19.79,Argileux
Fatick,Arachide,2008,10788,534.0,42935.38,12.0,Sableux
Fatick,Arachide,2008,10788,534.0,42935.38,14.11,Sableux
Fatick,Arachide,2008,10788,534.0,42935.38,18.78,Limoneux
Fatick,Arachide,2008,10788,534.0,42935.38,17.32,Limoneux
Fatick,Mais,2009,58171,534.0,38065.68,17.39,Argileux
Fatick,Mais,2009,58171,534.0,38065.68,20.65,Sableux
Fatick,Mais,2009,58171,534.0,38065.68,12.87,Argileux
Fatick,Mais,2009,58171,534.0,38065.68,14.65,Limoneux
Fatick,Mais,2009,58171,534.0,38065.68,19.01,Limoneux
Fatick,Mais,2009,58171,534.0,38065.68,18.18,Argileux
Fatick,Pattate,2009,361747,534.0,38065.68,17.39,Sableux
Fatick,Pattate,2009,361747,534.0,38065.68,20.65,Limoneux
Fatick,Pattate,2009,361747,534.0,38065.68,12.87,Argileux
Fatick,Pattate,2009,361747,534.0,38065.68,14.65,Sableux
Fatick,Pattate,2009,361747,534.0,38065.68,19.01,Limoneux
Fatick,Pattate,2009,361747,534.0,38065.68,18.18,Limoneux
Fatick,Rice,2009,84609,534.0,38065.68,17.39,Argileux
Fatick,Rice,2009,84609,534.0,38065.68,20.65,Argileux
Fatick,Rice,2009,84609,534.0,38065.68,12.87,Sableux
Fatick,Rice,2009,84609,534.0,38065.68,14.65,Limoneux
Fatick,Rice,2009,84609,534.0,38065.68,19.01,Limoneux
Fatick,Rice,2009,84609,534.0,38065.68,18.18,Argileux
Fatick,Sorgho,2009,35096,534.0,38065.68,17.39,Sableux
Fatick,Sorgho,2009,35096,534.0,38065.68,20.65,Argileux
Fatick,Sorgho,2009,35096,534.0,38065.68,12.87,Sableux
Fatick,Sorgho,2009,35096,534.0,38065.68,14.65,Sableux
Fatick,Sorgho,2009,35096,534.0,38065.68,19.01,Argileux
Fatick,Sorgho,2009,35096,534.0,38065.68,18.18,Argileux
Fatick,Mil,2009,18926,534.0,38065.68,17.39,Sableux
Fatick,Mil,2009,18926,534.0,38065.68,20.65,Limoneux
Fatick,Mil,2009,18926,534.0,38065.68,12.87,Argileux
Fatick,Mil,2009,18926,534.0,38065.68,14.65,Sableux
Fatick,Mil,2009,18926,534.0,38065.68,19.01,Argileux
Fatick,Mil,2009,18926,534.0,38065.68,18.18,Limoneux
Fatick,Manioc,2009,250797,534.0,38065.68,17.39,Sableux
Fatick,Manioc,2009,250797,534.0,38065.68,20.65,Limoneux
Fatick,Manioc,2009,250797,534.0,38065.68,12.87,Limoneux
Fatick,Manioc,2009,250797,534.0,38065.68,14.65,Sableux
Fatick,Manioc,2009,250797,534.0,38065.68,19.01,Sableux
Fatick,Manioc,2009,250797,534.0,38065.68,18.18,Sableux
Fatick,Arachide,2009,15831,534.0,38065.68,17.39,Argileux
Fatick,Arachide,2009,15831,534.0,38065.68,20.65,Limoneux
Fatick,Arachide,2009,15831,534.0,38065.68,12.87,Argileux
Fatick,Arachide,2009,15831,534.0,38065.68,14.65,Argileux
Fatick,Arachide,2009,15831,534.0,38065.68,19.01,Argileux
Fatick,Arachide,2009,15831,534.0,38065.68,18.18,Sableux
Fatick,Mais,2010,55593,534.0,42169.39,16.72,Argileux
Fatick,Mais,2010,55593,534.0,42169.39,20.33,Limoneux
Fatick,Mais,2010,55593,534.0,42169.39,12.37,Limoneux
Fatick,Mais,2010,55593,534.0,42169.39,14.23,Limoneux
Fatick,Mais,2010,55593,534.0,42169.39,19.09,Limoneux
Fatick,Mais,2010,55593,534.0,42169.39,18.0,Limoneux
Fatick,Pattate,2010,351334,534.0,42169.39,16.72,Sableux
Fatick,Pattate,2010,351334,534.0,42169.39,20.33,Argileux
Fatick,Pattate,2010,351334,534.0,42169.39,12.37,Sableux
Fatick,Pattate,2010,351334,534.0,42169.39,14.23,Argileux
Fatick,Pattate,2010,351334,534.0,42169.39,19.09,Argileux
Fatick,Pattate,2010,351334,534.0,42169.39,18.0,Sableux
Fatick,Rice,2010,103895,534.0,42169.39,16.72,Argileux
Fatick,Rice,2010,103895,534.0,42169.39,20.33,Limoneux
Fatick,Rice,2010,103895,534.0,42169.39,12.37,Argileux
Fatick,Rice,2010,103895,534.0,42169.39,14.23,Sableux
Fatick,Rice,2010,103895,534.0,42169.39,19.09,Argileux
Fatick,Rice,2010,103895,534.0,42169.39,18.0,Argileux
Fatick,Sorgho,2010,30279,534.0,42169.39,16.72,Sableux
Fatick,Sorgho,2010,30279,534.0,42169.39,20.33,Sableux
Fatick,Sorgho,2010,30279,534.0,42169.39,12.37,Argileux
Fatick,Sorgho,2010,30279,534.0,42169.39,14.23,Limoneux
Fatick,Sorgho,2010,30279,534.0,42169.39,19.09,Limoneux
Fatick,Sorgho,2010,30279,534.0,42169.39,18.0,Argileux
Fatick,Mil,2010,19042,534.0,42169.39,16.72,Limoneux
Fatick,Mil,2010,19042,534.0,42169.39,20.33,Argileux
Fatick,Mil,2010,19042,534.0,42169.39,12.37,Sableux
Fatick,Mil,2010,19042,534.0,42169.39,14.23,Argileux
Fatick,Mil,2010,19042,534.0,42169.39,19.09,Argileux
Fatick,Mil,2010,19042,534.0,42169.39,18.0,Argileux
Fatick,Manioc,2010,305974,534.0,42169.39,16.72,Argileux
Fatick,Manioc,2010,305974,534.0,42169.39,20.33,Argileux
Fatick,Manioc,2010,305974,534.0,42169.39,12.37,Sableux
Fatick,Manioc,2010,305974,534.0,42169.39,14.23,Argileux
Fatick,Manioc,2010,305974,534.0,42169.39,19.09,Limoneux
Fatick,Manioc,2010,305974,534.0,42169.39,18.0,Argileux
Fatick,Arachide,2010,15729,534.0,42169.39,16.72,Sableux
Fatick,Arachide,2010,15729,534.0,42169.39,20.33,Limoneux
Fatick,Arachide,2010,15729,534.0,42169.39,12.37,Limoneux
Fatick,Arachide,2010,15729,534.0,42169.39,14.23,Argileux
Fatick,Arachide,2010,15729,534.0,42169.39,19.09,Limoneux
Fatick,Arachide,2010,15729,534.0,42169.39,18.0,Argileux
Fatick,Mais,2011,57390,534.0,47632.99,16.9,Sableux
Fatick,Mais,2011,57390,534.0,47632.99,19.88,Argileux
Fatick,Mais,2011,57390,534.0,47632.99,12.16,Limoneux
Fatick,Mais,2011,57390,534.0,47632.99,14.19,Argileux
Fatick,Mais,2011,57390,534.0,47632.99,19.99,Argileux
Fatick,Mais,2011,57390,534.0,47632.99,17.71,Argileux
Fatick,Pattate,2011,350887,534.0,47632.99,16.9,Sableux
Fatick,Pattate,2011,350887,534.0,47632.99,19.88,Argileux
Fatick,Pattate,2011,350887,534.0,47632.99,12.16,Argileux
Fatick,Pattate,2011,350887,534.0,47632.99,14.19,Argileux
Fatick,Pattate,2011,350887,534.0,47632.99,19.99,Sableux
Fatick,Pattate,2011,350887,534.0,47632.99,17.71,Limoneux
Fatick,Rice,2011,95441,534.0,47632.99,16.9,Argileux
Fatick,Rice,2011,95441,534.0,47632.99,19.88,Argileux
Fatick,Rice,2011,95441,534.0,47632.99,12.16,Sableux
Fatick,Rice,2011,95441,534.0,47632.99,14.19,Argileux
Fatick,Rice,2011,95441,534.0,47632.99,19.99,Argileux
Fatick,Rice,2011,95441,534.0,47632.99,17.71,Limoneux
Fatick,Sorgho,2011,30558,534.0,47632.99,16.9,Sableux
Fatick,Sorgho,2011,30558,534.0,47632.99,19.88,Sableux
Fatick,Sorgho,2011,30558,534.0,47632.99,12.16,Limoneux
Fatick,Sorgho,2011,30558,534.0,47632.99,14.19,Argileux
Fatick,Sorgho,2011,30558,534.0,47632.99,19.99,Sableux
Fatick,Sorgho,2011,30558,534.0,47632.99,17.71,Sableux
Fatick,Mil,2011,17136,534.0,47632.99,16.9,Limoneux
Fatick,Mil,2011,17136,534.0,47632.99,19.88,Limoneux
Fatick,Mil,2011,17136,534.0,47632.99,12.16,Sableux
Fatick,Mil,2011,17136,534.0,47632.99,14.19,Argileux
Fatick,Mil,2011,17136,534.0,47632.99,19.99,Sableux
Fatick,Mil,2011,17136,534.0,47632.99,17.71,Limoneux
Fatick,Manioc,2011,319252,534.0,47632.99,16.9,Sableux
Fatick,Manioc,2011,319252,534.0,47632.99,19.88,Argileux
Fatick,Manioc,2011,319252,534.0,47632.99,12.16,Argileux
Fatick,Manioc,2011,319252,534.0,47632.99,14.19,Sableux
Fatick,Manioc,2011,319252,534.0,47632.99,19.99,Limoneux
Fatick,Manioc,2011,319252,534.0,47632.99,17.71,Sableux
Fatick,Arachide,2011,20301,534.0,47632.99,16.9,Limoneux
Fatick,Arachide,2011,20301,534.0,47632.99,19.88,Sableux
Fatick,Arachide,2011,20301,534.0,47632.99,12.16,Sableux
Fatick,Arachide,2011,20301,534.0,47632.99,14.19,Sableux
Fatick,Arachide,2011,20301,534.0,47632.99,19.99,Limoneux
Fatick,Arachide,2011,20301,534.0,47632.99,17.71,Sableux
Fatick,Mais,2012,64654,534.0,48687.88,16.84,Limoneux
Fatick,Mais,2012,64654,534.0,48687.88,20.08,Sableux
Fatick,Mais,2012,64654,534.0,48687.88,11.79,Limoneux
Fatick,Mais,2012,64654,534.0,48687.88,14.27,Argileux
Fatick,Mais,2012,64654,534.0,48687.88,19.55,Argileux
Fatick,Mais,2012,64654,534.0,48687.88,17.47,Limoneux
Fatick,Pattate,2012,382592,534.0,48687.88,16.84,Sableux
Fatick,Pattate,2012,382592,534.0,48687.88,20.08,Argileux
Fatick,Pattate,2012,382592,534.0,48687.88,11.79,Argileux
Fatick,Pattate,2012,382592,534.0,48687.88,14.27,Limoneux
Fatick,Pattate,2012,382592,534.0,48687.88,19.55,Limoneux
Fatick,Pattate,2012,382592,534.0,48687.88,17.47,Argileux
Fatick,Rice,2012,89098,534.0,48687.88,16.84,Argileux
Fatick,Rice,2012,89098,534.0,48687.88,20.08,Sableux
Fatick,Rice,2012,89098,534.0,48687.88,11.79,Limoneux
Fatick,Rice,2012,89098,534.0,48687.88,14.27,Limoneux
Fatick,Rice,2012,89098,534.0,48687.88,19.55,Limoneux
Fatick,Rice,2012,89098,534.0,48687.88,17.47,Argileux
Fatick,Sorgho,2012,33960,534.0,48687.88,16.84,Limoneux
Fatick,Sorgho,2012,33960,534.0,48687.88,20.08,Limoneux
Fatick,Sorgho,2012,33960,534.0,48687.88,11.79,Limoneux
Fatick,Sorgho,2012,33960,534.0,48687.88,14.27,Argileux
Fatick,Sorgho,2012,33960,534.0,48687.88,19.55,Sableux
Fatick,Sorgho,2012,33960,534.0,48687.88,17.47,Limoneux
Fatick,Mil,2012,22598,534.0,48687.88,16.84,Limoneux
Fatick,Mil,2012,22598,534.0,48687.88,20.08,Argileux
Fatick,Mil,2012,22598,534.0,48687.88,11.79,Argileux
Fatick,Mil,2012,22598,534.0,48687.88,14.27,Argileux
Fatick,Mil,2012,22598,534.0,48687.88,19.55,Sableux
Fatick,Mil,2012,22598,534.0,48687.88,17.47,Argileux
Fatick,Manioc,2012,331853,534.0,48687.88,16.84,Limoneux
Fatick,Manioc,2012,331853,534.0,48687.88,20.08,Sableux
Fatick,Manioc,2012,331853,534.0,48687.88,11.79,Limoneux
Fatick,Manioc,2012,331853,534.0,48687.88,14.27,Limoneux
Fatick,Manioc,2012,331853,534.0,48687.88,19.55,Sableux
Fatick,Manioc,2012,331853,534.0,48687.88,17.47,Limoneux
Fatick,Arachide,2012,21511,534.0,48687.88,16.84,Argileux
Fatick,Arachide,2012,21511,534.0,48687.88,20.08,Limoneux
Fatick,Arachide,2012,21511,534.0,48687.88,11.79,Argileux
Fatick,Arachide,2012,21511,534.0,48687.88,14.27,Sableux
Fatick,Arachide,2012,21511,534.0,48687.88,19.55,Argileux
Fatick,Arachide,2012,21511,534.0,48687.88,17.47,Argileux
Fatick,Mais,2013,64441,534.0,45177.18,17.39,Limoneux
Fatick,Mais,2013,64441,534.0,45177.18,20.14,Argileux
Fatick,Mais,2013,64441,534.0,45177.18,12.19,Sableux
Fatick,Mais,2013,64441,534.0,45177.18,14.74,Limoneux
Fatick,Mais,2013,64441,534.0,45177.18,19.98,Sableux
Fatick,Mais,2013,64441,534.0,45177.18,18.09,Argileux
Fatick,Pattate,2013,385434,534.0,45177.18,17.39,Argileux
Fatick,Pattate,2013,385434,534.0,45177.18,20.14,Sableux
Fatick,Pattate,2013,385434,534.0,45177.18,12.19,Limoneux
Fatick,Pattate,2013,385434,534.0,45177.18,14.74,Argileux
Fatick,Pattate,2013,385434,534.0,45177.18,19.98,Limoneux
Fatick,Pattate,2013,385434,534.0,45177.18,18.09,Limoneux
Fatick,Rice,2013,102177,534.0,45177.18,17.39,Sableux
Fatick,Rice,2013,102177,534.0,45177.18,20.14,Argileux
Fatick,Rice,2013,102177,534.0,45177.18,12.19,Sableux
Fatick,Rice,2013,102177,534.0,45177.18,14.74,Sableux
Fatick,Rice,2013,102177,534.0,45177.18,19.98,Limoneux
Fatick,Rice,2013,102177,534.0,45177.18,18.09,Argileux
Fatick,Sorgho,2013,34419,534.0,45177.18,17.39,Sableux
Fatick,Sorgho,2013,34419,534.0,45177.18,20.14,Sableux
Fatick,Sorgho,2013,34419,534.0,45177.18,12.19,Limoneux
Fatick,Sorgho,2013,34419,534.0,45177.18,14.74,Sableux
Fatick,Sorgho,2013,34419,534.0,45177.18,19.98,Sableux
Fatick,Sorgho,2013,34419,534.0,45177.18,18.09,Limoneux
Fatick,Mil,2013,22336,534.0,45177.18,17.39,Limoneux
Fatick,Mil,2013,22336,534.0,45177.18,20.14,Sableux
Fatick,Mil,2013,22336,534.0,45177.18,12.19,Sableux
Fatick,Mil,2013,22336,534.0,45177.18,14.74,Argileux
Fatick,Mil,2013,22336,534.0,45177.18,19.98,Limoneux
Fatick,Mil,2013,22336,534.0,45177.18,18.09,Limoneux
Fatick,Manioc,2013,344391,534.0,45177.18,17.39,Argileux
Fatick,Manioc,2013,344391,534.0,45177.18,20.14,Argileux
Fatick,Manioc,2013,344391,534.0,45177.18,12.19,Argileux
Fatick,Manioc,2013,344391,534.0,45177.18,14.74,Argileux
Fatick,Manioc,2013,344391,534.0,45177.18,19.98,Sableux
Fatick,Manioc,2013,344391,534.0,45177.18,18.09,Argileux
Fatick,Arachide,2013,17609,534.0,45177.18,17.39,Argileux
Fatick,Arachide,2013,17609,534.0,45177.18,20.14,Limoneux
Fatick,Arachide,2013,17609,534.0,45177.18,12.19,Sableux
Fatick,Arachide,2013,17609,534.0,45177.18,14.74,Sableux
Fatick,Arachide,2013,17609,534.0,45177.18,19.98,Argileux
Fatick,Arachide,2013,17609,534.0,45177.18,18.09,Argileux
Kaffrine,Mais,1990,81800,1110.0,4246.0,9.23,Argileux
Kaffrine,Pattate,1990,249854,1110.0,4246.0,9.23,Sableux
Kaffrine,Mil,1990,19046,1110.0,4246.0,9.23,Limoneux
Kaffrine,Arachide,1990,50479,1110.0,4246.0,9.23,Sableux
Kaffrine,Mais,1991,84800,1110.0,4487.0,8.15,Argileux
Kaffrine,Pattate,1991,236372,1110.0,4487.0,8.15,Sableux
Kaffrine,Mil,1991,24958,1110.0,4487.0,8.15,Sableux
Kaffrine,Arachide,1991,50735,1110.0,4487.0,8.15,Sableux
Kaffrine,Mais,1992,64800,1110.0,3897.0,9.49,Limoneux
Kaffrine,Pattate,1992,223470,1110.0,3897.0,9.49,Argileux
Kaffrine,Mil,1992,17480,1110.0,3897.0,9.49,Sableux
Kaffrine,Arachide,1992,53938,1110.0,3897.0,9.49,Argileux
Kaffrine,Mais,1993,89710,1110.0,3984.0,8.48,Limoneux
Kaffrine,Pattate,1993,284925,1110.0,3984.0,8.48,Argileux
Kaffrine,Mil,1993,23168,1110.0,3984.0,8.48,Argileux
Kaffrine,Arachide,1993,42246,1110.0,3984.0,8.48,Sableux
Kaffrine,Mais,1994,79160,1110.0,3619.0,9.89,Argileux
Kaffrine,Pattate,1994,199650,1110.0,3619.0,9.89,Argileux
Kaffrine,Mil,1994,22505,1110.0,3619.0,9.89,Limoneux
Kaffrine,Arachide,1994,52088,1110.0,3619.0,9.89,Sableux
Kaffrine,Mais,1995,85000,1110.0,3402.0,8.79,Limoneux
Kaffrine,Pattate,1995,267949,1110.0,3402.0,8.79,Argileux
Kaffrine,Mil,1995,22768,1110.0,3402.0,8.79,Limoneux
Kaffrine,Arachide,1995,50856,1110.0,3402.0,8.79,Argileux
Kaffrine,Mais,1996,86200,1110.0,3565.0,7.4,Limoneux
Kaffrine,Pattate,1996,291997,1110.0,3565.0,7.4,Limoneux
Kaffrine,Mil,1996,20100,1110.0,3565.0,7.4,Argileux
Kaffrine,Arachide,1996,50069,1110.0,3565.0,7.4,Sableux
Kaffrine,Mais,1997,97800,1110.0,3689.6,8.37,Sableux
Kaffrine,Pattate,1997,288325,1110.0,3689.6,8.37,Sableux
Kaffrine,Mil,1997,22000,1110.0,3689.6,8.37,Sableux
Kaffrine,Arachide,1997,52044,1110.0,3689.6,8.37,Sableux
Kaffrine,Mais,1998,96100,1110.0,3340.3,9.01,Sableux
Kaffrine,Pattate,1998,283064,1110.0,3340.3,9.01,Limoneux
Kaffrine,Mil,1998,25189,1110.0,3340.3,9.01,Sableux
Kaffrine,Arachide,1998,50749,1110.0,3340.3,9.01,Limoneux
Kaffrine,Mais,1999,96000,1110.0,3418.6,9.17,Sableux
Kaffrine,Pattate,1999,307044,1110.0,3418.6,9.17,Limoneux
Kaffrine,Mil,1999,27209,1110.0,3418.6,9.17,Limoneux
Kaffrine,Arachide,1999,54348,1110.0,3418.6,9.17,Limoneux
Kaffrine,Mais,2000,98600,1110.0,3563.2,10.08,Sableux
Kaffrine,Pattate,2000,292627,1110.0,3563.2,10.08,Limoneux
Kaffrine,Mil,2000,21139,1110.0,3563.2,10.08,Limoneux
Kaffrine,Arachide,2000,44688,1110.0,3563.2,10.08,Argileux
Kaffrine,Mais,2001,90869,1110.0,3132.2,8.75,Sableux
Kaffrine,Pattate,2001,300394,1110.0,3132.2,8.75,Limoneux
Kaffrine,Mil,2001,20736,1110.0,3132.2,8.75,Sableux
Kaffrine,Arachide,2001,52412,1110.0,3132.2,8.75,Limoneux
Kaffrine,Mais,2002,99815,1110.0,3079.2,9.62,Sableux
Kaffrine,Pattate,2002,303832,1110.0,3079.2,9.62,Limoneux
Kaffrine,Mil,2002,25244,1110.0,3079.2,9.62,Argileux
Kaffrine,Arachide,2002,49667,1110.0,3079.2,9.62,Limoneux
Kaffrine,Mais,2004,96544,1110.0,3301.7,8.76,Limoneux
Kaffrine,Pattate,2004,316117,1110.0,3301.7,8.76,Argileux
Kaffrine,Mil,2004,25092,1110.0,3301.7,8.76,Argileux
Kaffrine,Arachide,2004,59234,1110.0,3301.7,8.76,Argileux
Kaffrine,Mais,2005,106570,1110.0,3404.0,8.6,Limoneux
Kaffrine,Pattate,2005,343985,1110.0,3404.0,8.6,Argileux
Kaffrine,Mil,2005,28267,1110.0,3404.0,8.6,Sableux
Kaffrine,Arachide,2005,50286,1110.0,3404.0,8.6,Argileux
Kaffrine,Mais,2006,96370,1110.0,3415.7,9.13,Argileux
Kaffrine,Pattate,2006,298641,1110.0,3415.7,9.13,Limoneux
Kaffrine,Mil,2006,25970,1110.0,3415.7,9.13,Argileux
Kaffrine,Arachide,2006,49066,1110.0,3415.7,9.13,Limoneux
Kaffrine,Mais,2007,103128,1110.0,3526.6,10.03,Limoneux
Kaffrine,Pattate,2007,294931,1110.0,3526.6,10.03,Sableux
Kaffrine,Mil,2007,26211,1110.0,3526.6,10.03,Limoneux
Kaffrine,Arachide,2007,47763,1110.0,3526.6,10.03,Sableux
Kaffrine,Mais,2008,113173,1110.0,4246.7,9.96,Limoneux
Kaffrine,Pattate,2008,331993,1110.0,4246.7,9.96,Argileux
Kaffrine,Mil,2008,29369,1110.0,4246.7,9.96,Argileux
Kaffrine,Arachide,2008,56935,1110.0,4246.7,9.96,Argileux
Kaffrine,Mais,2009,108293,1110.0,3531.8,9.48,Argileux
Kaffrine,Pattate,2009,324947,1110.0,3531.8,9.48,Sableux
Kaffrine,Mil,2009,28171,1110.0,3531.8,9.48,Limoneux
Kaffrine,Arachide,2009,49295,1110.0,3531.8,9.48,Sableux
Kaffrine,Mais,2010,97247,1110.0,3692.4,8.36,Argileux
Kaffrine,Pattate,2010,305703,1110.0,3692.4,8.36,Limoneux
Kaffrine,Sorgho,2010,67666,1110.0,3692.4,8.36,Sableux
Kaffrine,Mil,2010,27501,1110.0,3692.4,8.36,Argileux
Kaffrine,Arachide,2010,50117,1110.0,3692.4,8.36,Limoneux
Kaffrine,Mais,2011,112996,1110.0,3441.5,9.42,Sableux
Kaffrine,Pattate,2011,357127,1110.0,3441.5,9.42,Limoneux
Kaffrine,Sorgho,2011,67299,1110.0,3441.5,9.42,Argileux
Kaffrine,Mil,2011,28691,1110.0,3441.5,9.42,Argileux
Kaffrine,Arachide,2011,58549,1110.0,3441.5,9.42,Argileux
Kaffrine,Mais,2012,107025,1110.0,3563.3,9.42,Limoneux
Kaffrine,Pattate,2012,305491,1110.0,3563.3,9.42,Sableux
